estado;sigla;região;nome;Pop_est_2009;PIB;PIB_percapita;_merge
BAHIA;BA;NORDESTE;Cardeal da silva;8618;48083.140625;5579.39013672;both
BAHIA;BA;NORDESTE;Jaguaquara;48206;246394.6875;5111.29003906;both
BAHIA;BA;NORDESTE;Gandu;31819;173949.265625;5466.83984375;both
BAHIA;BA;NORDESTE;Itaguaçu da Bahia;13269;49661.08984375;3742.63989258;both
BAHIA;BA;NORDESTE;Cândido Sales;27180;93716.921875;3448.01000977;both
BAHIA;BA;NORDESTE;Cícero Dantas;31832;119276.578125;3747.07006836;both
BAHIA;BA;NORDESTE;Barra do Mendes;14459;49816.65234375;3445.37011719;both
BAHIA;BA;NORDESTE;Jequié;150541;1552451.5;10312.48046875;both
BAHIA;BA;NORDESTE;Aporá;18738;55787.8046875;2977.26000977;both
BAHIA;BA;NORDESTE;Guaratinga;22960;102757.34375;4475.49023438;both
BAHIA;BA;NORDESTE;Maracás;35990;125397.140625;3484.2199707;both
BAHIA;BA;NORDESTE;Lafaiete Coutinho;3502;17013.38867188;4858.18994141;both
BAHIA;BA;NORDESTE;Taperoá;19388;80988.609375;4177.25;both
BAHIA;BA;NORDESTE;Santa Luzia;15613;51422.97265625;3293.60009766;both
BAHIA;BA;NORDESTE;Conceição do Coité;62893;292867.1875;4656.58984375;both
BAHIA;BA;NORDESTE;Biritinga;14260;53547.6875;3755.10009766;both
BAHIA;BA;NORDESTE;Ibipeba;17666;58437.6796875;3307.91992188;both
BAHIA;BA;NORDESTE;Anagé;25262;74545.8046875;2950.90991211;both
BAHIA;BA;NORDESTE;Irecê;66061;415895.0;6295.62011719;both
BAHIA;BA;NORDESTE;Medeiros Neto;22752;148739.390625;6537.41992188;both
BAHIA;BA;NORDESTE;Planalto;22151;110698.2578125;4997.43994141;both
BAHIA;BA;NORDESTE;Salinas da Margarida;14194;62426.8046875;4398.10986328;both
BAHIA;BA;NORDESTE;Capim Grosso;27158;121918.3125;4489.22021484;both
BAHIA;BA;NORDESTE;Juazeiro;243896;1745979.625;7158.70996094;both
BAHIA;BA;NORDESTE;Dom Basílio;11620;84668.9140625;7286.47998047;both
BAHIA;BA;NORDESTE;Saúde;12355;41634.6484375;3369.86010742;both
BAHIA;BA;NORDESTE;Caraíbas;10495;32104.37109375;3059.02001953;both
BAHIA;BA;NORDESTE;Laje;22180;128748.09375;5804.68994141;both
BAHIA;BA;NORDESTE;Lajedinho;4468;19471.34375;4357.95996094;both
BAHIA;BA;NORDESTE;Quijingue;28143;92821.9609375;3298.22998047;both
BAHIA;BA;NORDESTE;Jucuruçu;10516;64516.0703125;6135.04003906;both
BAHIA;BA;NORDESTE;Ubatã;26355;101273.8515625;3842.67993164;both
BAHIA;BA;NORDESTE;Teixeira de Freitas;125430;1051444.375;8382.71972656;both
BAHIA;BA;NORDESTE;Tucano;49827;169157.046875;3394.88989258;both
BAHIA;BA;NORDESTE;Almadina;6621;26828.51171875;4052.0300293;both
BAHIA;BA;NORDESTE;Macururé;7834;24953.62890625;3185.30004883;both
BAHIA;BA;NORDESTE;Miguel Calmon;27724;107699.890625;3884.7199707;both
BAHIA;BA;NORDESTE;Serra do Ramalho;31809;130961.890625;4117.12988281;both
BAHIA;BA;NORDESTE;Ribeirão do Largo;14528;63719.88671875;4386.00976562;both
BAHIA;BA;NORDESTE;Belo Campo;15185;54279.22265625;3574.5300293;both
BAHIA;BA;NORDESTE;Canavieiras;37041;142412.078125;3844.70996094;both
BAHIA;BA;NORDESTE;São Francisco do Conde;31699;11437501.0;360815.84375;both
BAHIA;BA;NORDESTE;Itiúba;36996;129550.7890625;3501.75;both
BAHIA;BA;NORDESTE;Cafarnaum;18314;61634.8046875;3365.44995117;both
BAHIA;BA;NORDESTE;Cravolândia;5713;21624.3203125;3785.11010742;both
BAHIA;BA;NORDESTE;Rodelas;7446;29632.92382812;3979.70996094;both
BAHIA;BA;NORDESTE;Uauá;25159;95182.21875;3783.22998047;both
BAHIA;BA;NORDESTE;Caatiba;9450;34616.9453125;3663.16992188;both
BAHIA;BA;NORDESTE;Mucuri;35501;1009100.25;28424.56054688;both
BAHIA;BA;NORDESTE;Euclides da Cunha;59193;259546.765625;4384.75;both
BAHIA;BA;NORDESTE;Nova Fátima;7964;27641.48828125;3470.80004883;both
BAHIA;BA;NORDESTE;Uruçuca;23237;80547.1640625;3466.33007812;both
BAHIA;BA;NORDESTE;Pindobaçu;20854;62869.55859375;3014.75;both
BAHIA;BA;NORDESTE;Lajedão;3599;27027.58203125;7509.75;both
BAHIA;BA;NORDESTE;Várzea da Roça;15171;45801.265625;3019.0;both
BAHIA;BA;NORDESTE;Riachão das Neves;23431;260520.578125;11118.62988281;both
BAHIA;BA;NORDESTE;Caculé;22557;114526.578125;5077.20996094;both
BAHIA;BA;NORDESTE;Milagres;12092;42632.4140625;3525.66992188;both
BAHIA;BA;NORDESTE;Senhor do Bonfim;76113;441113.46875;5795.50976562;both
BAHIA;BA;NORDESTE;Nova Viçosa;36407;248463.546875;6824.60986328;both
BAHIA;BA;NORDESTE;Nilo Peçanha;13274;60193.390625;4534.68017578;both
BAHIA;BA;NORDESTE;Santa Bárbara;20461;85315.9296875;4169.68994141;both
BAHIA;BA;NORDESTE;Sapeaçu;17087;70579.2578125;4130.58007812;both
BAHIA;BA;NORDESTE;Ibiquera;5300;17804.328125;3359.31005859;both
BAHIA;BA;NORDESTE;Licínio de Almeida;13205;51710.9609375;3916.01000977;both
BAHIA;BA;NORDESTE;Cipó;15758;57489.546875;3648.2800293;both
BAHIA;BA;NORDESTE;Una;24650;108985.7265625;4421.33007812;both
BAHIA;BA;NORDESTE;Ibitiara;16665;48967.69140625;2938.36010742;both
BAHIA;BA;NORDESTE;Firmino Alves;5864;20694.26171875;3529.04003906;both
BAHIA;BA;NORDESTE;Sobradinho;22026;385661.53125;17509.38085938;both
BAHIA;BA;NORDESTE;Gentio do Ouro;11988;34065.65234375;2841.64990234;both
BAHIA;BA;NORDESTE;Itanagra;6884;28108.08203125;4083.10009766;both
BAHIA;BA;NORDESTE;São Gonçalo dos Campos;30724;231667.328125;7540.27001953;both
BAHIA;BA;NORDESTE;Casa Nova;66718;301914.84375;4525.24023438;both
BAHIA;BA;NORDESTE;Boa Vista do Tupim;18298;75152.75;4107.16015625;both
BAHIA;BA;NORDESTE;Jaguaripe;17435;60391.05859375;3463.7800293;both
BAHIA;BA;NORDESTE;Sebastião Laranjeiras;11421;45913.02734375;4020.05004883;both
BAHIA;BA;NORDESTE;Jaguarari;30484;263281.65625;8636.71972656;both
BAHIA;BA;NORDESTE;Lagoa Real;14510;41611.04296875;2867.75;both
BAHIA;BA;NORDESTE;Madre de Deus;16783;246407.75;14681.99023438;both
BAHIA;BA;NORDESTE;São José do Jacuípe;11134;36806.5546875;3305.7800293;both
BAHIA;BA;NORDESTE;Sento Sé;38735;147890.25;3818.0;both
BAHIA;BA;NORDESTE;Mansidão;12244;32635.74023438;2665.44995117;both
BAHIA;BA;NORDESTE;Teofilândia;21461;66410.25;3094.45996094;both
BAHIA;BA;NORDESTE;Varzedo;9451;39785.59765625;4209.66992188;both
BAHIA;BA;NORDESTE;Ipecaetá;15888;48456.55859375;3049.87988281;both
BAHIA;BA;NORDESTE;Ubaíra;21428;86636.703125;4043.14990234;both
BAHIA;BA;NORDESTE;Urandi;16289;77405.5546875;4752.00976562;both
BAHIA;BA;NORDESTE;Mundo Novo;25245;96220.46875;3811.4699707;both
BAHIA;BA;NORDESTE;Caravelas;22115;205351.859375;9285.63964844;both
BAHIA;BA;NORDESTE;Itapicuru;32563;118382.15625;3635.47998047;both
BAHIA;BA;NORDESTE;Itarantim;18375;82294.8125;4478.62988281;both
BAHIA;BA;NORDESTE;Seabra;42175;213669.90625;5066.27001953;both
BAHIA;BA;NORDESTE;Correntina;32980;637574.3125;19332.15039062;both
BAHIA;BA;NORDESTE;Catolândia;4059;22203.5390625;5470.20019531;both
BAHIA;BA;NORDESTE;Teodoro Sampaio;8442;38678.0390625;4581.62011719;both
BAHIA;BA;NORDESTE;Itapitanga;10376;38620.75390625;3722.12011719;both
BAHIA;BA;NORDESTE;Ribeira do Amparo;14621;46314.48046875;3167.66992188;both
BAHIA;BA;NORDESTE;Caém;10187;34143.12890625;3351.63989258;both
BAHIA;BA;NORDESTE;Macarani;16940;69146.0703125;4081.82006836;both
BAHIA;BA;NORDESTE;Barra;50226;147346.296875;2933.66992188;both
BAHIA;BA;NORDESTE;Santa Inês;10803;35840.4296875;3317.63989258;both
BAHIA;BA;NORDESTE;Piripá;13325;36582.48828125;2745.39990234;both
BAHIA;BA;NORDESTE;Rio Real;38095;202989.765625;5328.50976562;both
BAHIA;BA;NORDESTE;Vera Cruz;37539;207724.953125;5533.58007812;both
BAHIA;BA;NORDESTE;Riachão do Jacuípe;33666;125705.1484375;3733.88989258;both
BAHIA;BA;NORDESTE;Santa Cruz da Vitória;6443;23149.640625;3592.98999023;both
BAHIA;BA;NORDESTE;Wenceslau Guimarães;24802;144764.984375;5836.83007812;both
BAHIA;BA;NORDESTE;Santa Cruz Cabrália;26250;153209.375;5836.54980469;both
BAHIA;BA;NORDESTE;São Félix do Coribe;13504;68296.671875;5057.50976562;both
BAHIA;BA;NORDESTE;Mata de São João;39585;303156.75;7658.37011719;both
BAHIA;BA;NORDESTE;Nova Itarana;7875;24762.71875;3144.4699707;both
BAHIA;BA;NORDESTE;Castro Alves;24978;110339.4765625;4417.47021484;both
BAHIA;BA;NORDESTE;Cairu;14736;409264.625;27773.109375;both
BAHIA;BA;NORDESTE;Mirante;8375;26649.9296875;3182.08007812;both
BAHIA;BA;NORDESTE;Gongogi;6170;26375.15234375;4274.74023438;both
BAHIA;BA;NORDESTE;Porto Seguro;122896;805236.4375;6552.18017578;both
BAHIA;BA;NORDESTE;Igaporã;14970;48868.1171875;3264.39990234;both
BAHIA;BA;NORDESTE;Poções;46390;216375.109375;4664.25976562;both
BAHIA;BA;NORDESTE;Palmeiras;8437;33296.58203125;3946.5;both
BAHIA;BA;NORDESTE;Jussari;6914;33357.0625;4824.56982422;both
BAHIA;BA;NORDESTE;Amélia Rodrigues;24491;120464.75;4918.74023438;both
BAHIA;BA;NORDESTE;Guanambi;79886;491441.5625;6151.79003906;both
BAHIA;BA;NORDESTE;Ichu;6148;19514.67382812;3174.14990234;both
BAHIA;BA;NORDESTE;Riacho de Santana;30602;136802.359375;4470.37011719;both
BAHIA;BA;NORDESTE;Andorinha;14201;71736.671875;5051.52001953;both
BAHIA;BA;NORDESTE;Tabocas do Brejo Velho;12608;44926.98828125;3563.37011719;both
BAHIA;BA;NORDESTE;Brotas de Macaúbas;10949;41737.30859375;3811.9699707;both
BAHIA;BA;NORDESTE;Lajedo do Tabocal;8999;47203.65234375;5245.43017578;both
BAHIA;BA;NORDESTE;Piraí do Norte;8818;36207.7734375;4106.12011719;both
BAHIA;BA;NORDESTE;Monte Santo;53429;161170.625;3016.54003906;both
BAHIA;BA;NORDESTE;Matina;13245;33801.07421875;2551.98999023;both
BAHIA;BA;NORDESTE;Barra do Choça;31527;287249.9375;9111.24023438;both
BAHIA;BA;NORDESTE;São Miguel das Matas;10675;71017.234375;6652.66992188;both
BAHIA;BA;NORDESTE;Itambé;35512;124283.6875;3499.77001953;both
BAHIA;BA;NORDESTE;Gavião;4507;15637.85742188;3469.67993164;both
BAHIA;BA;NORDESTE;São Gabriel;19099;60514.3359375;3168.45996094;both
BAHIA;BA;NORDESTE;Lauro de Freitas;156936;2672093.5;17026.640625;both
BAHIA;BA;NORDESTE;Itabuna;213656;2280732.75;10674.79003906;both
BAHIA;BA;NORDESTE;Canarana;25935;89429.9609375;3448.22998047;both
BAHIA;BA;NORDESTE;Muquém de São Francisco;10691;46145.44140625;4316.29003906;both
BAHIA;BA;NORDESTE;Angical;15191;62100.0;4087.94995117;both
BAHIA;BA;NORDESTE;Quixabeira;9631;30138.6953125;3129.34008789;both
BAHIA;BA;NORDESTE;Dias d'Ávila;57708;1320355.0;22879.9296875;both
BAHIA;BA;NORDESTE;Fátima;19703;60504.7265625;3070.84008789;both
BAHIA;BA;NORDESTE;Maraú;17270;68925.3125;3991.04003906;both
BAHIA;BA;NORDESTE;Barrocas;13868;99350.3203125;7164.0;both
BAHIA;BA;NORDESTE;Macajuba;11517;36031.44140625;3128.54003906;both
BAHIA;BA;NORDESTE;Várzea Nova;14365;53921.52734375;3753.66992188;both
BAHIA;BA;NORDESTE;Esplanada;33115;301334.8125;9099.65039062;both
BAHIA;BA;NORDESTE;Ibotirama;26419;129069.2890625;4885.47021484;both
BAHIA;BA;NORDESTE;Ouriçangas;8131;26103.7578125;3210.39990234;both
BAHIA;BA;NORDESTE;Campo Formoso;68101;337622.03125;4957.66992188;both
BAHIA;BA;NORDESTE;Macaúbas;48633;144157.8125;2964.19995117;both
BAHIA;BA;NORDESTE;Buritirama;19492;55079.7578125;2825.76000977;both
BAHIA;BA;NORDESTE;Baixa Grande;21814;67050.234375;3073.7199707;both
BAHIA;BA;NORDESTE;Cordeiros;8883;27428.83007812;3087.79003906;both
BAHIA;BA;NORDESTE;Sítio do Quinto;13811;47883.55859375;3467.06005859;both
BAHIA;BA;NORDESTE;Iguaí;29449;86859.359375;2949.47998047;both
BAHIA;BA;NORDESTE;Crisópolis;20279;85858.2421875;4233.85009766;both
BAHIA;BA;NORDESTE;Brumado;64642;480991.4375;7440.85009766;both
BAHIA;BA;NORDESTE;Morro do Chapéu;35031;127060.5625;3627.09008789;both
BAHIA;BA;NORDESTE;Pindaí;15772;48485.796875;3074.16992188;both
BAHIA;BA;NORDESTE;Caetité;48007;233801.03125;4870.14013672;both
BAHIA;BA;NORDESTE;Pintadas;10812;36110.8984375;3339.88989258;both
BAHIA;BA;NORDESTE;Bonito;14326;126010.2734375;8795.91015625;both
BAHIA;BA;NORDESTE;Muritiba;27755;128211.015625;4619.37988281;both
BAHIA;BA;NORDESTE;Aiquara;5361;22533.35742188;4203.20019531;both
BAHIA;BA;NORDESTE;América Dourada;16787;65303.5859375;3890.12988281;both
BAHIA;BA;NORDESTE;Santanópolis;9643;29150.2734375;3022.94995117;both
BAHIA;BA;NORDESTE;Candeal;9050;25679.6015625;2837.5300293;both
BAHIA;BA;NORDESTE;Itanhém;21154;113195.1875;5351.00976562;both
BAHIA;BA;NORDESTE;Várzea do Poço;8992;34246.515625;3808.55004883;both
BAHIA;BA;NORDESTE;Valente;22295;102698.3046875;4606.33984375;both
BAHIA;BA;NORDESTE;Brejolândia;9791;40420.2734375;4128.31005859;both
BAHIA;BA;NORDESTE;Wagner;8807;42085.7265625;4778.66992188;both
BAHIA;BA;NORDESTE;Glória;14176;48727.28125;3437.31005859;both
BAHIA;BA;NORDESTE;Bom Jesus da Serra;10588;29641.68164062;2799.55004883;both
BAHIA;BA;NORDESTE;Adustina;15448;78803.0;5101.18017578;both
BAHIA;BA;NORDESTE;Tanquinho;7875;26192.84960938;3326.08007812;both
BAHIA;BA;NORDESTE;Mutuípe;22066;96836.015625;4388.47021484;both
BAHIA;BA;NORDESTE;Itagimirim;7118;42068.08984375;5910.10009766;both
BAHIA;BA;NORDESTE;Ubaitaba;20333;118813.359375;5843.37988281;both
BAHIA;BA;NORDESTE;Simões Filho;116662;3008293.5;25786.41015625;both
BAHIA;BA;NORDESTE;Iramaia;15045;45185.3515625;3003.35009766;both
BAHIA;BA;NORDESTE;Presidente Jânio Quadros;14212;40023.14453125;2816.14990234;both
BAHIA;BA;NORDESTE;Mairi;19700;64854.29296875;3292.10009766;both
BAHIA;BA;NORDESTE;Heliópolis;14713;46740.99609375;3176.85009766;both
BAHIA;BA;NORDESTE;Presidente Tancredo Neves;24249;89919.171875;3708.15991211;both
BAHIA;BA;NORDESTE;Barra do Rocha;5860;29038.30859375;4955.33984375;both
BAHIA;BA;NORDESTE;Presidente Dutra;14306;47002.90625;3285.54003906;both
BAHIA;BA;NORDESTE;Campo Alegre de Lourdes;27670;86973.453125;3143.23999023;both
BAHIA;BA;NORDESTE;Oliveira dos Brejinhos;23596;73714.15625;3124.01000977;both
BAHIA;BA;NORDESTE;Catu;50809;386145.71875;7599.95019531;both
BAHIA;BA;NORDESTE;Tanhaçu;20134;80742.0703125;4010.22998047;both
BAHIA;BA;NORDESTE;Valença;89597;555572.25;6200.79003906;both
BAHIA;BA;NORDESTE;Central;18029;56313.98046875;3123.52001953;both
BAHIA;BA;NORDESTE;São Félix;16208;70210.15625;4331.81982422;both
BAHIA;BA;NORDESTE;Camamu;32881;149328.40625;4541.47998047;both
BAHIA;BA;NORDESTE;Piritiba;26265;84142.8046875;3203.61010742;both
BAHIA;BA;NORDESTE;Wanderley;13252;59737.21875;4507.79003906;both
BAHIA;BA;NORDESTE;Itamaraju;67803;508954.0625;7506.35986328;both
BAHIA;BA;NORDESTE;Itagibá;16590;112435.390625;6777.29980469;both
BAHIA;BA;NORDESTE;Malhada de Pedras;7677;26240.70507812;3418.09008789;both
BAHIA;BA;NORDESTE;Bom Jesus da Lapa;66192;351413.0625;5309.0;both
BAHIA;BA;NORDESTE;Abaré;18831;56625.83203125;3007.05004883;both
BAHIA;BA;NORDESTE;Acajutiba;15192;61590.81640625;4054.15991211;both
BAHIA;BA;NORDESTE;Carinhanha;30240;96256.828125;3183.10009766;both
BAHIA;BA;NORDESTE;Serra Preta;16168;50307.50390625;3111.55004883;both
BAHIA;BA;NORDESTE;Itapé;10630;40550.72265625;3814.73999023;both
BAHIA;BA;NORDESTE;Pilão Arcado;34466;97126.453125;2818.04003906;both
BAHIA;BA;NORDESTE;Ipirá;62197;245887.9375;3953.37011719;both
BAHIA;BA;NORDESTE;Igrapiúna;13268;137953.75;10397.48046875;both
BAHIA;BA;NORDESTE;Jussara;15204;43503.5390625;2861.32006836;both
BAHIA;BA;NORDESTE;Ibicaraí;24569;100709.2734375;4099.04003906;both
BAHIA;BA;NORDESTE;Cocos;17923;135027.5;7533.75976562;both
BAHIA;BA;NORDESTE;Luís Eduardo Magalhães;52054;1888228.125;36274.41015625;both
BAHIA;BA;NORDESTE;Camaçari;234558;12158915.0;51837.55859375;both
BAHIA;BA;NORDESTE;Itaberaba;61490;338606.15625;5506.68994141;both
BAHIA;BA;NORDESTE;Entre Rios;40524;248541.796875;6133.20019531;both
BAHIA;BA;NORDESTE;Santo Antônio de Jesus;88768;835156.6875;9408.30957031;both
BAHIA;BA;NORDESTE;Paramirim;20870;78535.03125;3763.06005859;both
BAHIA;BA;NORDESTE;Feira da Mata;6562;30380.33398438;4629.74023438;both
BAHIA;BA;NORDESTE;Candiba;12821;43417.87109375;3386.4699707;both
BAHIA;BA;NORDESTE;Andaraí;14609;48729.01953125;3335.55004883;both
BAHIA;BA;NORDESTE;Pé de Serra;14788;57215.6796875;3869.06005859;both
BAHIA;BA;NORDESTE;Boa Nova;15427;50579.9765625;3278.66992188;both
BAHIA;BA;NORDESTE;Barra da Estiva;20537;127462.8515625;6206.5;both
BAHIA;BA;NORDESTE;Filadélfia;16215;53721.9609375;3313.10009766;both
BAHIA;BA;NORDESTE;Serrolândia;12665;45652.41796875;3604.61010742;both
BAHIA;BA;NORDESTE;Jitaúna;16365;57266.8359375;3499.35009766;both
BAHIA;BA;NORDESTE;Lapão;26616;109688.2421875;4121.14013672;both
BAHIA;BA;NORDESTE;Anguera;9826;26372.31835938;2683.92993164;both
BAHIA;BA;NORDESTE;Caetanos;12307;30036.10546875;2440.57006836;both
BAHIA;BA;NORDESTE;Paratinga;29874;96737.9765625;3238.19995117;both
BAHIA;BA;NORDESTE;Floresta Azul;10364;42329.94140625;4084.32006836;both
BAHIA;BA;NORDESTE;Santa Teresinha;10546;33876.703125;3212.2800293;both
BAHIA;BA;NORDESTE;São José da Vitória;6270;20077.56640625;3202.15991211;both
BAHIA;BA;NORDESTE;Remanso;39705;155141.328125;3907.35009766;both
BAHIA;BA;NORDESTE;Maragogipe;43921;178405.578125;4061.9699707;both
BAHIA;BA;NORDESTE;Novo Triunfo;14763;36864.1328125;2497.06005859;both
BAHIA;BA;NORDESTE;Jiquiriçá;13772;50515.6328125;3668.0;both
BAHIA;BA;NORDESTE;Ituaçu;18772;82193.359375;4378.50976562;both
BAHIA;BA;NORDESTE;Paulo Afonso;106703;1743769.875;16342.28027344;both
BAHIA;BA;NORDESTE;Barreiras;137832;1693253.625;12284.91015625;both
BAHIA;BA;NORDESTE;Apuarema;7610;32103.33984375;4218.56982422;both
BAHIA;BA;NORDESTE;Cachoeira;33782;193704.671875;5733.95996094;both
BAHIA;BA;NORDESTE;Ruy Barbosa;30422;125032.375;4109.93017578;both
BAHIA;BA;NORDESTE;Olindina;24557;92409.46875;3763.06005859;both
BAHIA;BA;NORDESTE;Itaeté;14664;57720.859375;3936.22998047;both
BAHIA;BA;NORDESTE;Livramento de Nossa Senhora;44568;222608.734375;4994.81005859;both
BAHIA;BA;NORDESTE;Nova Ibiá;7029;33765.703125;4803.77001953;both
BAHIA;BA;NORDESTE;Inhambupe;36719;163543.890625;4453.93017578;both
BAHIA;BA;NORDESTE;Ibicoara;16940;226989.453125;13399.61035156;both
BAHIA;BA;NORDESTE;Pedrão;7597;24826.99804688;3268.0;both
BAHIA;BA;NORDESTE;Sítio do Mato;13187;57113.71484375;4331.06005859;both
BAHIA;BA;NORDESTE;Iuiú;12093;54116.75;4475.04980469;both
BAHIA;BA;NORDESTE;Caturama;8713;26457.0;3036.5;both
BAHIA;BA;NORDESTE;Elísio Medrado;8183;30162.81640625;3686.0300293;both
BAHIA;BA;NORDESTE;Amargosa;35278;162852.53125;4616.25976562;both
BAHIA;BA;NORDESTE;Guajeru;9330;29756.83203125;3189.37011719;both
BAHIA;BA;NORDESTE;Alcobaça;20242;142096.75;7019.89990234;both
BAHIA;BA;NORDESTE;Curaçá;34421;142728.21875;4146.54003906;both
BAHIA;BA;NORDESTE;Itaju do Colônia;7706;38664.078125;5017.39990234;both
BAHIA;BA;NORDESTE;Ibiassucê;9008;42919.61328125;4764.60986328;both
BAHIA;BA;NORDESTE;Maiquinique;8848;43714.84765625;4940.64990234;both
BAHIA;BA;NORDESTE;Itatim;15516;87130.4453125;5615.52001953;both
BAHIA;BA;NORDESTE;Cotegipe;14191;53177.484375;3747.27001953;both
BAHIA;BA;NORDESTE;Dário Meira;12331;47403.1796875;3844.22998047;both
BAHIA;BA;NORDESTE;Formosa do Rio Preto;22171;533663.1875;24070.3203125;both
BAHIA;BA;NORDESTE;Água Fria;15328;66563.5390625;4342.60986328;both
BAHIA;BA;NORDESTE;São Domingos;9730;43055.078125;4424.97998047;both
BAHIA;BA;NORDESTE;Mortugaba;14692;45490.046875;3096.25;both
BAHIA;BA;NORDESTE;Muniz Ferreira;7236;26533.71484375;3666.89990234;both
BAHIA;BA;NORDESTE;Teolândia;12810;46183.97265625;3605.31005859;both
BAHIA;BA;NORDESTE;Érico Cardoso;10717;31641.61523438;2952.4699707;both
BAHIA;BA;NORDESTE;Terra Nova;12583;45995.96484375;3655.40991211;both
BAHIA;BA;NORDESTE;Itamari;8781;36500.1640625;4156.72021484;both
BAHIA;BA;NORDESTE;Mirangaba;18849;62113.2421875;3295.31005859;both
BAHIA;BA;NORDESTE;Rio do Antônio;15110;53273.8515625;3525.72998047;both
BAHIA;BA;NORDESTE;Jeremoabo;39302;147223.46875;3745.94995117;both
BAHIA;BA;NORDESTE;São Sebastião do Passé;41758;317994.25;7615.16992188;both
BAHIA;BA;NORDESTE;Arataca;10953;58449.3984375;5336.37988281;both
BAHIA;BA;NORDESTE;Chorrochó;11022;41587.015625;3773.09008789;both
BAHIA;BA;NORDESTE;Candeias;81699;3224811.75;39471.859375;both
BAHIA;BA;NORDESTE;São Felipe;20952;80595.3125;3846.65991211;both
BAHIA;BA;NORDESTE;Nazaré;27427;136208.3125;4966.20996094;both
CEARÁ;CE;NORDESTE;Iracema;15114;62552.0234375;4138.68017578;both
CEARÁ;CE;NORDESTE;Abaiara;11077;33615.54296875;3034.7199707;both
CEARÁ;CE;NORDESTE;Novo Oriente;28703;93621.4453125;3261.72998047;both
CEARÁ;CE;NORDESTE;Ibaretama;13206;42010.30078125;3181.14990234;both
CEARÁ;CE;NORDESTE;Acarape;15627;56133.1015625;3592.06005859;both
CEARÁ;CE;NORDESTE;Aratuba;12478;50276.91796875;4029.23999023;both
CEARÁ;CE;NORDESTE;Pindoretama;18322;76975.75;4201.27001953;both
CEARÁ;CE;NORDESTE;Boa Viagem;56236;195497.71875;3476.37988281;both
CEARÁ;CE;NORDESTE;Pedra Branca;42152;132454.375;3142.30004883;both
CEARÁ;CE;NORDESTE;Ipaumirim;11999;42898.6640625;3575.18994141;both
CEARÁ;CE;NORDESTE;Barbalha;53011;361385.09375;6817.16992188;both
CEARÁ;CE;NORDESTE;Aracoiaba;25351;95183.4140625;3754.62011719;both
CEARÁ;CE;NORDESTE;Missão Velha;35135;136965.046875;3898.25;both
CEARÁ;CE;NORDESTE;Guaramiranga;4070;25825.7578125;6345.39990234;both
CEARÁ;CE;NORDESTE;Solonópole;18025;85114.359375;4722.02001953;both
CEARÁ;CE;NORDESTE;Crato;116759;726944.0625;6226.02001953;both
CEARÁ;CE;NORDESTE;Granjeiro;4999;19908.97460938;3982.59008789;both
CEARÁ;CE;NORDESTE;Cariús;19338;58676.28125;3034.25;both
CEARÁ;CE;NORDESTE;Jaguaretama;18411;82730.8359375;4493.54980469;both
CEARÁ;CE;NORDESTE;Reriutaba;19444;70465.125;3624.0;both
CEARÁ;CE;NORDESTE;Milagres;28077;104356.4375;3716.79003906;both
CEARÁ;CE;NORDESTE;Nova Russas;32016;120630.0703125;3767.81005859;both
CEARÁ;CE;NORDESTE;Cariré;19132;64836.63671875;3388.90991211;both
CEARÁ;CE;NORDESTE;Itapipoca;114441;530908.0625;4639.14013672;both
CEARÁ;CE;NORDESTE;Granja;53952;164077.84375;3041.17993164;both
CEARÁ;CE;NORDESTE;Martinópole;11118;30235.43359375;2719.5;both
CEARÁ;CE;NORDESTE;Hidrolândia;19252;76112.5234375;3953.48999023;both
CEARÁ;CE;NORDESTE;Horizonte;54362;1067819.0;19642.75;both
CEARÁ;CE;NORDESTE;Pacajus;59689;464257.5;7777.93994141;both
CEARÁ;CE;NORDESTE;Ibiapina;24125;129953.6171875;5386.68017578;both
CEARÁ;CE;NORDESTE;Choró;13439;42342.9296875;3150.75;both
CEARÁ;CE;NORDESTE;Deputado Irapuan Pinheiro;9615;33583.828125;3492.86010742;both
CEARÁ;CE;NORDESTE;Croatá;18246;71450.75;3915.9699707;both
CEARÁ;CE;NORDESTE;Lavras da Mangabeira;30524;105865.5078125;3468.27001953;both
CEARÁ;CE;NORDESTE;Viçosa do Ceará;56673;188837.171875;3332.05004883;both
CEARÁ;CE;NORDESTE;Canindé;77552;307797.0;3968.90991211;both
CEARÁ;CE;NORDESTE;Banabuiú;18388;76052.234375;4135.97021484;both
CEARÁ;CE;NORDESTE;General Sampaio;6654;25142.140625;3778.5;both
CEARÁ;CE;NORDESTE;Jati;7518;28813.19335938;3832.56005859;both
CEARÁ;CE;NORDESTE;Umari;7891;25433.55859375;3223.11010742;both
CEARÁ;CE;NORDESTE;Itaiçaba;7955;27905.3046875;3507.89990234;both
CEARÁ;CE;NORDESTE;Miraíma;12737;37922.73046875;2977.37011719;both
